id,raw_text,clean_text,detected_slang_terms,formal_translation,sentiment,confidence_label,source,platform,unknown_terms,quality_flags,training_ready
3108,"nah that accusation got zero proof, straight cap 🧢 baseless shi fr, haters gonna hate 💯","nah that accusation got zero proof, straight cap baseless shi fr, haters gonna hate",cap|fr,That accusation is baseless.,negative,high,new_raw_parallel,synthetic,,clean,True
3110,"nah that finale was GARBAGE 🗑️ writers fumbled the entire bag, left us hangin fr 😩 unsatisfying af 👎","nah that finale was garbage writers fumbled the entire bag, left us hangin fr unsatisfying af",fr,That TV show finale was deeply unsatisfying.,neutral,high,new_raw_parallel,synthetic,,clean,True
3111,"nah that idea could be HUGE fr 🔥 significant potential, could change the game ✨💯 watch this space","nah that idea could be huge fr significant potential, could change the game watch this space",fr,That idea has significant potential.,neutral,high,new_raw_parallel,synthetic,,clean,True
3112,"nah that look is dust frfr 💀 giving ancient history vibes, need an update asap ✨","nah that look is dust frfr giving ancient history vibes, need an update asap",giving|vibes,That style looks outdated.,neutral,high,new_raw_parallel,synthetic,,clean,True
3115,"nah that move had zero integrity fr 👎 lacked morals, snake shi confirmed 🐍💯 foul","nah that move had zero integrity fr lacked morals, snake shi confirmed foul",fr,That action lacked integrity.,neutral,high,new_raw_parallel,synthetic,,clean,True
3116,"nah that move requires legit skill fr 💪 cant just fake it, takes practice 🙏 respect the craft","nah that move requires legit skill fr cant just fake it, takes practice respect the craft",fr,That requires skill.,neutral,high,new_raw_parallel,synthetic,,clean,True
3118,"nah that movie had me cryin laughing fr 😂 hilarious af, comedy gold 💯 belly laughs","nah that movie had me cryin laughing fr hilarious af, comedy gold belly laughs",fr,That movie was hilarious.,neutral,high,new_raw_parallel,synthetic,,clean,True
3119,"nah that performance was legendary fr 🔥 unforgettable shi, core memory unlocked ✨💯 ATE","nah that performance was legendary fr unforgettable shi, core memory unlocked ate",core memory|ate|fr,That performance was unforgettable.,positive,high,new_raw_parallel,synthetic,,clean,True
3120,"nah that showed how dedicated they are fr 🔥 testament to the grind, proves the commitment 💯💪 respect","nah that showed how dedicated they are fr testament to the grind, proves the commitment respect",fr,That was a testament to their dedication.,neutral,high,new_raw_parallel,synthetic,,clean,True
3121,"nah that skill was next level fr 🔥 masterful display, chef's kiss 🤌💯 pure artistry","nah that skill was next level fr masterful display, chef's kiss pure artistry",fr,That display of skill was masterful.,neutral,high,new_raw_parallel,synthetic,,clean,True
3122,"nah that solution came from deep thought fr 🤔 reflects mad insight, big brain play ✨💯 wisdom","nah that solution came from deep thought fr reflects mad insight, big brain play wisdom",fr,That solution reflects deep insight.,neutral,high,new_raw_parallel,synthetic,,clean,True
3123,"nah that solution was big brain genius fr 🤯 ingenious move, next level thinking ✨💯 innovative","nah that solution was big brain genius fr ingenious move, next level thinking innovative",fr,That solution was ingenious.,neutral,high,new_raw_parallel,synthetic,,clean,True
3126,"nah that takes real guts AND conviction 🔥 gotta believe in it hard, stand on it 💯💯 brave shi","nah that takes real guts and conviction gotta believe in it hard, stand on it brave shi",real,That requires courage and conviction.,positive,high,new_raw_parallel,synthetic,,clean,True
3128,"nah that takes serious willpower fr 💪 immense mental strength, disciplined af 💯 mind over matter","nah that takes serious willpower fr immense mental strength, disciplined af mind over matter",fr,That feat requires immense willpower.,neutral,high,new_raw_parallel,synthetic,,clean,True
3129,"nah that teamwork was FLAWLESS 🔥 perfect sync, squad was locked in fr 💯🤝 synergy","nah that teamwork was flawless perfect sync, squad was locked in fr synergy",locked in|fr,That display of teamwork was perfect.,positive,high,new_raw_parallel,synthetic,,clean,True
3130,"nah that trend is NOT it 🙅‍♀️ looks goofy af, fashion industry needs to chill fr 💀 WHO approved this?","nah that trend is not it looks goofy af, fashion industry needs to chill fr who approved this",chill|fr,That fashion trend looks ridiculous.,positive,high,new_raw_parallel,synthetic,,clean,True
3131,"nah that was a slick move fr 🤔 clever strategy, 5D chess play right there 💯🧠","nah that was a slick move fr clever strategy, 5d chess play right there",fr,That was a clever strategy.,neutral,high,new_raw_parallel,synthetic,,clean,True
3132,"nah that was snake shi fr 🐍 movin like a coward, not cool at all 👎💯","nah that was snake shi fr movin like a coward, not cool at all",fr,That was a cowardly thing to do.,neutral,high,new_raw_parallel,synthetic,,clean,True
3133,"nah that was some next level skill fr 🔥 extraordinary shi, mad talent on display 💯✨ chef's kiss","nah that was some next level skill fr extraordinary shi, mad talent on display chef's kiss",fr,That feat required extraordinary skill.,neutral,high,new_raw_parallel,synthetic,,clean,True
3135,"nah that wasn't luck, that was a calculated play 🎲 took a risk but did the math fr 🤔 smart move","nah that wasn't luck, that was a calculated play took a risk but did the math fr smart move",fr,That was a calculated risk.,neutral,high,new_raw_parallel,synthetic,,clean,True
3136,"nah they ATE that performance fr 🔥 outstanding shi, killed it 💯 applause!","nah they ate that performance fr outstanding shi, killed it applause",ate|fr,That performance was outstanding.,positive,high,new_raw_parallel,synthetic,,clean,True
3137,"nah they broke the code fr, breach of confidence 💯 snake move, trust shattered 🐍🚫 foul","nah they broke the code fr, breach of confidence snake move, trust shattered foul",fr,That was a breach of confidence.,neutral,high,new_raw_parallel,synthetic,,clean,True
3139,"nah this deadline is ACTIVELY hostile 💀 impossible timeline fr, mission impossible: work edition 🙏😭 send miracles","nah this deadline is actively hostile impossible timeline fr, mission impossible work edition send miracles",fr,This deadline is impossible.,neutral,high,new_raw_parallel,synthetic,,clean,True
3140,nah this situation is reaching clown levels of absurd fr 🤡😭 reality needs a patch update 💀 what is happening??,nah this situation is reaching clown levels of absurd fr reality needs a patch update what is happening,fr,This situation is becoming absurd.,neutral,high,new_raw_parallel,synthetic,,clean,True
3141,"nah u could FEEL the passion in that performance 🔥💯 real artistry, heart & soul shi ✨","nah u could feel the passion in that performance real artistry, heart soul shi",real,That performance demonstrated true passion.,positive,high,new_raw_parallel,synthetic,,clean,True
3142,NAILED the parallel park first try while someone was watching??? immediate god complex unlocked fr 😎🚗✨ feeling like the main character rn,nailed the parallel park first try while someone was watching. immediate god complex unlocked fr feeling like the main character rn,main character|fr|rn,The satisfaction of perfectly executing a parallel parking maneuver on the first attempt under pressure is an unparalleled feeling of accomplishment.,positive,high,new_raw_parallel,synthetic,,clean,True
3144,naps are not a want but a NEED ✨😴 powering down for a bit is peak self care fr 🛌 recharge activated,naps are not a want but a need powering down for a bit is peak self care fr recharge activated,peak|fr,I love taking naps.,positive,high,new_raw_parallel,synthetic,,clean,True
3145,"national parks are majestic af ✨🌲 epic nature vibes fr, humbling beauty 🙏 disconnect & explore","national parks are majestic af epic nature vibes fr, humbling beauty disconnect explore",vibes|fr,I enjoy visiting national parks.,neutral,high,new_raw_parallel,synthetic,,clean,True
3147,"nature decided i should NOT breathe today 🤧 allergies hitting like a truck fr, im literally leaking 😭","nature decided i should not breathe today allergies hitting like a truck fr, im literally leaking",fr,My allergies are acting up badly today.,neutral,high,new_raw_parallel,synthetic,,clean,True
3148,nature docs are fascinating fr 🌍🌿 learning bout animals & planet? sign me up 🙏 national geographic vibes,nature docs are fascinating fr learning bout animals planet? sign me up national geographic vibes,vibes|fr,I enjoy watching nature documentaries.,neutral,high,new_raw_parallel,synthetic,,clean,True
3149,"nature sounds playlist = instant chill ✨🌲 birds, rain, waves? peak relaxation vibes 🙏 ASMR gold","nature sounds playlist instant chill birds, rain, waves? peak relaxation vibes asmr gold",vibes|chill|peak,I enjoy listening to nature sounds.,positive,high,new_raw_parallel,synthetic,,clean,True
3150,nature walks just reset my soul fr🌲🌿 fresh air & green vibes >>>> ✨🍃 peak self-care,nature walks just reset my soul fr fresh air green vibes peak self-care,vibes|peak|fr,I enjoy walking in nature.,positive,high,new_raw_parallel,synthetic,,clean,True
3151,"NAUR BC THAT FINALE?? 🤯🤯 the plot twist just changed the whole game, im GAGGED 😭✋ my theories are in shambles, questioning my whole reality rn","naur bc that finale. the plot twist just changed the whole game, im gagged my theories are in shambles, questioning my whole reality rn",rn,"That sudden, unexpected plot twist in the season finale left me completely speechless and questioning everything I thought I knew about the characters.",neutral,high,new_raw_parallel,synthetic,,clean,True
3154,"neck stiff af from screen time 😩 gotta stretch that tension out fr, release the crick 🙏 mobility check","neck stiff af from screen time gotta stretch that tension out fr, release the crick mobility check",fr,I need to stretch my neck.,neutral,high,new_raw_parallel,synthetic,,clean,True
3155,neck tighter than my jeans after holiday dinner 😩 gotta stretch that tech neck fr 🙏 release tension,neck tighter than my jeans after holiday dinner gotta stretch that tech neck fr release tension,fr,I need to stretch my neck muscles.,neutral,high,new_raw_parallel,synthetic,,clean,True
3157,need a chill day fr 😌 stress levels maxed out king 🙏 zen mode activated,need a chill day fr stress levels maxed out king zen mode activated,chill|king|fr,I need to relax today.,positive,high,new_raw_parallel,synthetic,,clean,True
3158,"need a full comprehensive strategy here fr 🙏 cover all the bases queen/king, detailed plan needed ✨🗺️ leave no stone unturned","need a full comprehensive strategy here fr cover all the bases queen king, detailed plan needed leave no stone unturned",queen|king|fr,This needs a comprehensive strategy.,positive,high,new_raw_parallel,synthetic,,clean,True
3159,"need a hype boost? talk to her ✨📣 motivational queen fr, her pep talks slap 💯","need a hype boost? talk to her motivational queen fr, her pep talks slap",queen|fr,She gives amazing pep talks.,positive,high,new_raw_parallel,synthetic,,clean,True
